COUNT,Country,DAYLENGTH,ELEVATION,ELEV_M,EVAP,ElevM,GRIDCODE,ISO2,ISO3,Irrig_p,LATITUDEdec,LONGITUDEdec,Latitude,LatitudeMin,Location,LocationData,LocationID,LocationIDOld,Longitude,LongitudeMin,MAX_TEMP,MEANTEMP,MEANTEMPRange,MIN_TEMP,MegaEnviron,PRE,PolyCountry,PolyISO2,PolyISO3,Region,SITEID,START,Type,Z_M_RAIN,geometry,grlatitud,grlongitud,latitudNS,longitudEW,minlatitud,minlongitud,oldid,temp_lat,temp_lng
0.0,MEXICO,,0.0,0.0,511.0,2235.0,0.0,MX,MEX,0.0,0.0,0.0,19.5,19 30N,MONTECILLO,0.0,641,,-98.93,98 56W,23.68,0.0,,10.22,Highland,624.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-98.93000000000001 19.5),19.0,98.0,N,W,30.0,56.0,613.0,19.5,-98.93
0.0,MEXICO,,0.0,0.0,510.0,2259.0,0.0,MX,MEX,0.0,0.0,0.0,19.52,19 31N,EL BATAN (2),0.0,598,,-98.87,98 52W,23.48,0.0,,9.92,Highland,623.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-98.87 19.52),19.0,98.0,N,W,31.0,52.0,531.0,19.52,-98.87
0.0,MEXICO,,0.0,0.0,510.0,2259.0,0.0,MX,MEX,0.0,0.0,0.0,19.52,19 31N,EL BATAN,0.0,597,,-98.87,98 52W,23.48,0.0,,9.92,Highland,623.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-98.87 19.52),19.0,98.0,N,W,31.0,52.0,339.0,19.52,-98.87
0.0,MEXICO,,0.0,0.0,510.0,2256.0,0.0,MX,MEX,0.0,0.0,0.0,19.52,19 31 N,"CHAPINGO, ESTADO DE MEXICO",0.0,570,,-98.88,98 53 W,23.48,0.0,,9.92,Highland,623.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-98.88 19.52),19.0,98.0,N,W,31.0,53.0,569.0,19.52,-98.88
0.0,MEXICO,,0.0,0.0,618.0,2259.0,0.0,MX,MEX,0.0,0.0,0.0,19.5238,,EL BATAN (3),0.0,599,,-98.86764,,26.0200004578,0.0,,11.9600000381,Highland,409.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.86763999999999 19.5238),0.0,0.0,,,0.0,0.0,1735.0,19.5238,-98.86764
0.0,MEXICO,,0.0,0.0,562.0,2259.0,0.0,MX,MEX,0.0,0.0,0.0,19.5238,,"COCOTITLAN, TEXCOCO",0.0,578,,-98.86764,,25.1200008392,0.0,,11.6199998856,Highland,615.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.86763999999999 19.5238),0.0,0.0,,,0.0,0.0,1881.0,19.5238,-98.86764
0.0,MEXICO,,0.0,0.0,497.0,2743.0,0.0,MX,MEX,15.0,0.0,0.0,19.55,19 33N,"DOLORES ENYEJE, IXTLA",0.0,592,,-99.85,99 51W,20.639999,0.0,,7.78,Highland,742.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.84999999999999 19.55),19.0,99.0,N,W,33.0,51.0,611.0,19.55,-99.85
0.0,MEXICO,,0.0,0.0,509.0,2263.0,0.0,MX,MEX,0.0,0.0,0.0,19.55134,,"PENTECOSTES, TEXCOCO",0.0,1077,,-98.86279,,23.3,0.0,,9.7,Highland,623.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.86279 19.55134),0.0,0.0,,,0.0,0.0,0.0,19.55134,-98.86279
0.0,MEXICO,,0.0,0.0,509.0,2263.0,0.0,MX,MEX,0.0,0.0,0.0,19.55134,,TEXCOCO,0.0,1078,,-98.86279,,23.3,0.0,,9.7,Highland,623.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.86279 19.55134),0.0,0.0,,,0.0,0.0,0.0,19.55134,-98.86279
0.0,MEXICO,,0.0,0.0,535.0,2759.0,0.0,MX,MEX,0.0,0.0,0.0,19.55724,,JIQUIPILCO,0.0,623,,-99.60694,,24.3199996948,0.0,,11.220000267,Highland,586.0,Mexico,MX,MEX,Central America and Caribbe,0.0,5.0,Original,,POINT (-99.60693999999999 19.55724),0.0,0.0,,,0.0,0.0,1907.0,19.55724,-99.60694
0.0,MEXICO,,0.0,0.0,759.0,2586.0,0.0,MX,MEX,0.0,0.0,0.0,19.58688,,"ZOTOLUCA, HIDALGO",0.0,720,,-98.56805,,32.1199989319,0.0,,18.2600002289,Highland,217.0,Mexico,MX,MEX,Central America and Caribbe,0.0,11.0,Original,,POINT (-98.56805 19.58688),0.0,0.0,,,0.0,0.0,2266.0,19.58688,-98.56805
0.0,MEXICO,,0.0,0.0,578.0,1566.0,0.0,MX,MEX,0.0,0.0,0.0,19.67,19 40N,"CUIDAD GUZMAN, JALISCO (2)",0.0,588,,-103.5,103 30W,25.82,0.0,,13.6,Wet Upper Mid-altitude,762.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.5 19.67),19.0,103.0,N,W,40.0,30.0,605.0,19.67,-103.5
0.0,MEXICO,,0.0,0.0,578.0,1566.0,0.0,MX,MEX,0.0,0.0,0.0,19.67,19 40 N,"CIUDAD GUZMAN, JALISCO",0.0,575,,-103.5,103 30W,25.82,0.0,,13.6,Wet Upper Mid-altitude,762.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.5 19.67),19.0,103.0,N,W,40.0,30.0,537.0,19.67,-103.5
0.0,MEXICO,,0.0,0.0,518.0,2256.0,0.0,MX,MEX,0.0,0.0,0.0,19.68,19 41 N,"CUAUTITLAN, ESTADO DE MEXICO",0.0,586,,-99.18,99 11 W,23.5,0.0,,10.32,Highland,615.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.18000000000001 19.68),19.0,99.0,N,W,41.0,11.0,579.0,19.68,-99.18
0.0,MEXICO,,0.0,0.0,470.0,2626.0,0.0,MX,MEX,0.0,0.0,0.0,19.70753,,JOCOTITLAN,0.0,624,,-99.78813,,20.3999996185,0.0,,7.88000011444,Highland,752.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.78813 19.70753),0.0,0.0,,,0.0,0.0,2420.0,19.70753,-99.78813
0.0,MEXICO,,0.0,0.0,619.0,2626.0,0.0,MX,MEX,0.0,0.0,0.0,19.70753,,JOCOTITLAN 2,0.0,625,,-99.78813,,24.7199993134,0.0,,11.1400003433,Highland,426.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.78813 19.70753),0.0,0.0,,,0.0,0.0,1906.0,19.70753,-99.78813
0.0,MEXICO,,0.0,0.0,522.0,2250.0,0.0,MX,MEX,0.0,0.0,0.0,19.77,19 46N,SAN JUAN ZITLALTEPEC,0.0,674,,-99.08,99 5W,23.4,0.0,,9.92,Highland,626.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.08 19.77),19.0,99.0,N,W,46.0,5.0,608.0,19.77,-99.08
0.0,MEXICO,,0.0,0.0,584.0,1511.0,0.0,MX,MEX,0.0,0.0,0.0,19.78,19 47 N,"GOMEZ FARIAS, JALISCO",0.0,603,,-103.48,103 29W,26.34,0.0,,13.88,Wet Upper Mid-altitude,770.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.48 19.78),19.0,103.0,N,W,47.0,29.0,564.0,19.78,-103.48
0.0,MEXICO,,0.0,0.0,759.0,2251.0,0.0,MX,MEX,0.0,0.0,0.0,19.794,,ZUMPANGO,0.0,721,,-99.10028,,32.1199989319,0.0,,18.2600002289,Highland,217.0,Mexico,MX,MEX,Central America and Caribbe,0.0,11.0,Original,,POINT (-99.10028 19.794),0.0,0.0,,,0.0,0.0,2068.0,19.794,-99.10028
0.0,MEXICO,,0.0,0.0,509.0,2550.0,0.0,MX,MEX,0.0,0.0,0.0,19.79659,,"SANTIADO DEL MONTE, MUNICIPIO VILLA VICTORIA",0.0,682,,-99.87722,,23.3000011444,0.0,,9.69999980927,Highland,623.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.87721999999999 19.79659),0.0,0.0,,,0.0,0.0,1757.0,19.79659,-99.87722
0.0,MEXICO,,0.0,0.0,566.0,1366.0,0.0,MX,MEX,0.0,0.0,0.0,19.87373,,"USMAJAC MUNICIPIO DE SAYULA, JALISCO",0.0,703,,-103.53953,,23.7000007629,0.0,,11.5600004196,Wet Upper Mid-altitude,749.0,Mexico,MX,MEX,Central America and Caribbe,0.0,4.0,Original,,POINT (-103.53953 19.87373),0.0,0.0,,,0.0,0.0,2246.0,19.87373,-103.53953
0.0,MEXICO,,0.0,0.0,494.0,2922.0,0.0,MX,MEX,0.0,0.0,0.0,19.97,19 58N,"ROQUE, GUANAJUATO",0.0,666,,-99.82,99 49W,18.98,0.0,,6.56,Highland,780.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.81999999999999 19.97),19.0,99.0,N,W,58.0,49.0,599.0,19.97,-99.82
0.0,MEXICO,,0.0,0.0,557.0,2004.0,0.0,MX,MEX,0.0,0.0,0.0,19.98,19 59 N,SAN JOSE DE GRACIA MICHOACAN,0.0,669,,-103.02,103 1W,23.26,0.0,,12.02,Highland,730.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.02 19.98),19.0,103.0,N,W,59.0,1.0,589.0,19.98,-103.02
0.0,MEXICO,,0.0,0.0,594.0,1565.0,0.0,MX,MEX,20.0,0.0,0.0,20.02,20 1N,CHAVINDA,0.0,571,,-102.45,2 27W,26.05999,0.0,,13.04,Wet Upper Mid-altitud,737.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-102.45 20.02),20.0,2.0,N,W,1.0,27.0,614.0,20.02,-102.45
0.0,MEXICO,,0.0,0.0,704.0,2071.0,0.0,MX,MEX,15.0,0.0,0.0,20.09523,,TLAXCOAPAN,0.0,699,,-99.21774,,28.0200004578,0.0,,15.3599996567,Wet Upper Mid-altitude,467.0,Mexico,MX,MEX,Central America and Caribbe,0.0,10.0,Original,,POINT (-99.21774000000001 20.09523),0.0,0.0,,,0.0,0.0,1421.0,20.09523,-99.21774
0.0,MEXICO,,0.0,0.0,602.0,2368.0,0.0,MX,MEX,0.0,0.0,0.0,20.09592,,HIDALGO,0.0,609,,-98.75336,,27.2600002289,0.0,,13.1000003815,Highland,719.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.75336 20.09592),0.0,0.0,,,0.0,0.0,1435.0,20.09592,-98.75336
0.0,MEXICO,,0.0,0.0,547.0,2428.0,0.0,MX,MEX,97.0,0.0,0.0,20.12,20 7N,"GUNYO, ACULCO ESTADO DE MEXICO",0.0,608,,-99.85,99 51W,22.440001,0.0,,8.400001,Highland,562.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.84999999999999 20.12),20.0,99.0,N,W,7.0,51.0,612.0,20.12,-99.85
0.0,MEXICO,,0.0,0.0,628.0,1998.0,0.0,MX,MEX,57.0,0.0,0.0,20.22999,,"MIXQUIHUALA, HIDALGO",0.0,640,,-99.2098,,25.0200004578,0.0,,11.1800003052,Wet Upper Mid-altitude,397.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.2098 20.22999),0.0,0.0,,,0.0,0.0,1555.0,20.22999,-99.2098
0.0,MEXICO,,0.0,0.0,589.0,1602.0,0.0,MX,MEX,8.0,0.0,0.0,20.3,20 18N,JAMAY,0.0,620,,-102.72,102 43W,26.440001,0.0,,13.059999,Wet Upper Mid-altitude,732.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.72 20.3),20.0,102.0,N,W,18.0,43.0,597.0,20.3,-102.72
0.0,MEXICO,,0.0,0.0,611.0,1677.0,0.0,MX,MEX,0.0,0.0,0.0,20.35,20 21N,"LA PIEDAD, MICHOACAN",0.0,631,,-102.0,102 0W,28.119999,0.0,,14.02,Wet Lower Mid-altitude,718.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102 20.35),20.0,102.0,N,W,21.0,0.0,598.0,20.35,-102.0
0.0,MEXICO,,0.0,0.0,552.0,1533.0,0.0,MX,MEX,0.0,0.0,0.0,20.37488,,"PONCITLAN, JALISCO",0.0,654,,-102.91374,,24.7600002289,0.0,,11.4600000381,Wet Upper Mid-altitude,606.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-102.91374 20.37488),0.0,0.0,,,0.0,0.0,2532.0,20.37488,-102.91374
0.0,MEXICO,,0.0,0.0,522.0,1924.0,0.0,MX,MEX,0.0,0.0,0.0,20.38631,,SAN JUAN DEL RIO,0.0,673,,-99.99786,,23.4400005341,0.0,,10.0,Dry Mid-altitude,622.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.99786 20.38631),0.0,0.0,,,0.0,0.0,1884.0,20.38631,-99.99786
0.0,MEXICO,,0.0,0.0,588.0,1497.0,0.0,MX,MEX,17.0,0.0,0.0,20.47,20 28N,"TLAJOMULCO, JALISCO",0.0,693,,-103.77,103 46W,28.08,0.0,,14.900001,Wet Lower Mid-altitude,803.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.77 20.47),20.0,103.0,N,W,28.0,46.0,420.0,20.47,-103.77
0.0,MEXICO,,0.0,0.0,588.0,1497.0,0.0,MX,MEX,17.0,0.0,0.0,20.47,20 28 N,"TLAJOMULCO, JALISCO (2)",0.0,694,,-103.77,103 46W,28.08,0.0,,14.900001,Wet Lower Mid-altitude,803.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.77 20.47),20.0,103.0,N,W,28.0,46.0,563.0,20.47,-103.77
0.0,MEXICO,,0.0,0.0,759.0,1599.0,0.0,MX,MEX,10.0,0.0,0.0,20.47543,,"TLAJOMULCO, DE ZUNIGA",0.0,692,,-103.44765,,34.6800003052,0.0,,19.9200000763,Wet Upper Mid-altitude,200.0,Mexico,MX,MEX,Central America and Caribbe,0.0,2.0,Original,,POINT (-103.44765 20.47543),0.0,0.0,,,0.0,0.0,2267.0,20.47543,-103.44765
0.0,MEXICO,,0.0,0.0,588.0,1924.0,0.0,MX,MEX,91.0,0.0,0.0,20.49923,,"PEDRO ESCOBEDO, QUERETARO",0.0,652,,-100.14291,,27.3999996185,0.0,,14.5600004196,Dry Mid-altitude,810.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-100.14291 20.49923),0.0,0.0,,,0.0,0.0,1796.0,20.49923,-100.14291
0.0,MEXICO,,0.0,0.0,587.0,1612.0,0.0,MX,MEX,0.0,0.0,0.0,20.5,20 30N,"SAN MIGUEL CUYUTLAN, JALISCO",0.0,677,,-103.5,103 30W,27.440001,0.0,,14.559999,Wet Upper Mid-altitude,813.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.5 20.5),20.0,103.0,N,W,30.0,30.0,424.0,20.5,-103.5
0.0,MEXICO,,0.0,0.0,504.0,1920.0,0.0,MX,MEX,29.0,0.0,0.0,20.51707,,ACULCO,0.0,548,,-100.21179,,20.9400005341,0.0,,7.72000026703,Dry Mid-altitude,702.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-100.21179 20.51707),0.0,0.0,,,0.0,0.0,1795.0,20.51707,-100.21179
0.0,MEXICO,,0.0,0.0,629.0,1775.0,0.0,MX,MEX,0.0,0.0,0.0,20.52,20 31N,QUERETARO,0.0,660,,-100.67,100 40W,27.02,0.0,,13.04,Dry Mid-altitude,503.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-100.67 20.52),20.0,100.0,N,W,31.0,40.0,534.0,20.52,-100.67
0.0,MEXICO,,0.0,0.0,627.0,1756.0,0.0,MX,MEX,0.0,0.0,0.0,20.52,20 31N,"CELAYA, GUANAJUATO",0.0,566,,-100.82,100 49W,27.059999,0.0,,12.96,Dry Mid-altitude,540.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-100.82 20.52),20.0,100.0,N,W,31.0,49.0,345.0,20.52,-100.82
0.0,MEXICO,,0.0,0.0,627.0,1756.0,0.0,MX,MEX,0.0,0.0,0.0,20.52,20 31N,"CELAYA, GUANAJUATO (INIFAP)",0.0,567,,-100.82,100 49W,27.059999,0.0,,12.96,Dry Mid-altitude,540.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-100.82 20.52),20.0,100.0,N,W,31.0,49.0,334.0,20.52,-100.82
0.0,MEXICO,,0.0,0.0,622.0,80.0,0.0,MX,MEX,0.0,0.0,0.0,20.53,20 32 N,POZA RICA (2),0.0,657,,-97.43,97 26W,32.099998,0.0,,21.68,Wet Lowland,1244.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-97.43000000000001 20.53),20.0,97.0,N,W,32.0,26.0,348.0,20.53,-97.43
0.0,MEXICO,12.5,0.0,0.0,622.0,80.0,0.0,MX,MEX,0.0,0.0,0.0,20.53,20 32 N,POZA RICA,0.0,656,,-97.43,97 26 W,32.099998,27.3,,21.68,Wet Lowland,1244.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-97.43000000000001 20.53),20.0,97.0,N,W,32.0,26.0,336.0,20.53,-97.43
0.0,MEXICO,,0.0,0.0,606.0,1550.0,0.0,MX,MEX,0.0,0.0,0.0,20.55,20 33 N,"TOTOTLAN, JALISCO",0.0,701,,-102.8,102 48W,28.24,0.0,,14.0,Wet Lower Mid-altitude,736.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.8 20.55),20.0,102.0,N,W,33.0,48.0,588.0,20.55,-102.8
0.0,MEXICO,,0.0,0.0,599.0,1232.0,0.0,MX,MEX,44.0,0.0,0.0,20.55,20 33N,"AMECA, JAL.",0.0,553,,-104.05,104 3W,30.26,0.0,,16.58,Dry Lowland,758.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104.05 20.55),20.0,104.0,N,W,33.0,3.0,560.0,20.55,-104.05
0.0,MEXICO,,0.0,0.0,599.0,1232.0,0.0,MX,MEX,44.0,0.0,0.0,20.55,20 33N,"AMECA, JAL. (2)",0.0,554,,-104.05,104 03W,30.26,0.0,,16.58,Dry Lowland,758.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104.05 20.55),20.0,104.0,N,W,33.0,3.0,603.0,20.55,-104.05
0.0,MEXICO,,0.0,0.0,599.0,1232.0,0.0,MX,MEX,44.0,0.0,0.0,20.55,20 33N,"AMECA, JAL. (3)",0.0,555,,-104.05,104 3W,30.26,0.0,,16.58,Dry Lowland,758.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104.05 20.55),20.0,104.0,N,W,33.0,3.0,601.0,20.55,-104.05
0.0,MEXICO,,0.0,0.0,598.0,1552.0,0.0,MX,MEX,0.0,0.0,0.0,20.67,20 40N,GUADALAJARA,0.0,604,,-103.33,103 20W,28.18,0.0,,15.099999,Wet Lower Mid-altitude,793.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.33 20.67),20.0,103.0,N,W,40.0,20.0,550.0,20.67,-103.33
0.0,MEXICO,,0.0,0.0,627.0,1730.0,0.0,MX,MEX,22.0,0.0,0.0,20.73,20 44N,"IRAPUATO, GUANAJUATO",0.0,615,,-101.32,101 19W,27.280001,0.0,,13.08,Wet Upper Mid-altitude,610.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-101.32 20.73),20.0,101.0,N,W,44.0,19.0,541.0,20.73,-101.32
0.0,MEXICO,,0.0,0.0,591.0,1660.0,0.0,MX,MEX,0.0,0.0,0.0,20.75,20 45N,"NEXTIPAC, JALISCO",0.0,643,,-103.52,103 31W,27.74,0.0,,14.76,Wet Upper Mid-altitude,799.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.52 20.75),20.0,103.0,N,W,45.0,31.0,330.0,20.75,-103.52
0.0,MEXICO,,0.0,0.0,591.0,1660.0,0.0,MX,MEX,0.0,0.0,0.0,20.75,20 45N,"NEXTIPAC, JALISCO (2)",0.0,644,,-103.52,103 31W,27.74,0.0,,14.76,Wet Upper Mid-altitude,799.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.52 20.75),20.0,103.0,N,W,45.0,31.0,604.0,20.75,-103.52
0.0,MEXICO,,0.0,0.0,527.0,1912.0,0.0,MX,MEX,0.0,0.0,0.0,20.78581,,"COLON, QUERETARO",0.0,579,,-100.04957,,24.1800003052,0.0,,11.0599994659,,627.0,Mexico,MX,MEX,Central America and Caribbe,0.0,5.0,Original,,POINT (-100.04957 20.78581),0.0,0.0,,,0.0,0.0,1755.0,20.78581,-100.04957
0.0,MEXICO,,0.0,0.0,608.0,1803.0,0.0,MX,MEX,0.0,0.0,0.0,20.81646,,"LA LOMA MUNICIPIO, TEPATITLA, JALISCO",0.0,630,,-102.76122,,25.8800010681,0.0,,11.6400003433,Wet Upper Mid-altitude,416.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-102.76122 20.81646),0.0,0.0,,,0.0,0.0,1732.0,20.81646,-102.76122
0.0,MEXICO,,0.0,0.0,600.0,1832.0,0.0,MX,MEX,0.0,0.0,0.0,20.82,20 49 N,"TEPATITLAN, JALISCO",0.0,690,,-102.73,102 44W,27.139999,0.0,,12.92,Wet Upper Mid-altitude,717.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.73 20.82),20.0,102.0,N,W,49.0,44.0,586.0,20.82,-102.73
0.0,MEXICO,,0.0,0.0,510.0,1800.0,0.0,MX,MEX,0.0,0.0,0.0,20.82673,,"POPOTES MUNICIPIO DE TEPATITLAN, JALISCO",0.0,655,,-102.75444,,23.5799999237,0.0,,10.1199998856,Wet Upper Mid-altitude,622.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-102.75444 20.82673),0.0,0.0,,,0.0,0.0,1798.0,20.82673,-102.75444
0.0,MEXICO,,0.0,0.0,631.0,1768.0,0.0,MX,MEX,6.0,0.0,0.0,20.93,20 56N,"SILAO, GUANAJUATO",0.0,684,,-101.42,101 25W,27.42,0.0,,13.1,Dry Mid-altitude,582.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-101.42 20.93),20.0,101.0,N,W,56.0,25.0,411.0,20.93,-101.42
0.0,MEXICO,,0.0,0.0,485.0,2093.0,0.0,MX,MEX,0.0,0.0,0.0,20.98965,,"SAN JOSE ITURBIDE, GUANAJUATO",0.0,671,,-100.41779,,20.9799995422,0.0,,7.64000034332,Dry Mid-altitude,614.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-100.41779 20.98965),0.0,0.0,,,0.0,0.0,1728.0,20.98965,-100.41779
0.0,MEXICO,,0.0,0.0,541.0,2103.0,0.0,MX,MEX,0.0,0.0,0.0,20.99943,,"ITURBIDE, GUANAJUATO",0.0,617,,-100.38912,,24.1000003815,0.0,,10.8600006104,Dry Mid-altitude,587.0,Mexico,MX,MEX,Central America and Caribbe,0.0,5.0,Original,,POINT (-100.38912 20.99943),0.0,0.0,,,0.0,0.0,1756.0,20.99943,-100.38912
0.0,MEXICO,,0.0,0.0,626.0,2071.0,0.0,MX,MEX,0.0,0.0,0.0,21.0,21 0 N,GUANAJUATO,0.0,606,,-101.27,101 16W,25.440001,0.0,,12.08,Dry Mid-altitude,582.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-101.27 21),21.0,101.0,N,W,0.0,16.0,585.0,21.0,-101.27
0.0,MEXICO,,0.0,0.0,580.0,1332.0,0.0,MX,MEX,0.0,0.0,0.0,21.03,21 2N,"AHUACATLAN, NAYARIT",0.0,551,,-104.5,104 30W,29.059999,0.0,,16.48,Wet Lower Mid-altitude,988.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104.5 21.03),21.0,104.0,N,W,2.0,30.0,591.0,21.03,-104.5
0.0,MEXICO,,0.0,0.0,636.0,1804.0,0.0,MX,MEX,0.0,0.0,0.0,21.12,21  7N,"LEON, GUANAJUATO",0.0,633,,-101.68,101 41W,27.619999,0.0,,13.18,Dry Mid-altitude,558.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-101.68 21.12),21.0,101.0,N,W,7.0,41.0,556.0,21.12,-101.68
0.0,MEXICO,,0.0,0.0,635.0,1924.0,0.0,MX,MEX,55.0,0.0,0.0,21.15,21 9 N,"DOLORES HIDALGO, GUANAJUATO",0.0,593,,-100.93,100 56W,25.66,0.0,,12.04,Dry Mid-altitude,482.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-100.93 21.15),21.0,100.0,N,W,9.0,56.0,609.0,21.15,-100.93
0.0,MEXICO,,0.0,0.0,628.0,1993.0,0.0,MX,MEX,0.0,0.0,0.0,21.29673,,"SAN LUIS DE LA PAZ, GUANAJUATO",0.0,675,,-100.54173,,25.02,0.0,,11.18,Dry Mid-altitude,397.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-100.54173 21.29673),0.0,0.0,,,0.0,0.0,1885.0,21.29673,-100.54173
0.0,MEXICO,,0.0,0.0,598.0,1993.0,0.0,MX,MEX,0.0,0.0,0.0,21.29673,,"EL REFUGIO, SAN LUIS DE LA PAZ, GUANAJUATO",0.0,601,,-100.54173,,27.3999996185,0.0,,14.0799999237,Dry Mid-altitude,750.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-100.54173 21.29673),0.0,0.0,,,0.0,0.0,1882.0,21.29673,-100.54173
0.0,MEXICO,,0.0,0.0,605.0,967.0,0.0,MX,MEX,0.0,0.0,0.0,21.43,21 26N,"XALISCO, NAYARIT",0.0,717,,-104.8,104 48W,30.4,0.0,,17.98,Wet Lowland,1168.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104.8 21.43),21.0,104.0,N,W,26.0,48.0,351.0,21.43,-104.8
0.0,MEXICO,,0.0,0.0,676.0,17.0,0.0,MX,MEX,61.0,0.0,0.0,21.83,21 50 N,"SANTIAGO IXCUINTLA, NAYARIT",0.0,683,,-105.18,105 11W,33.540001,0.0,,23.299999,Wet Lowland,1313.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-105.18 21.83),21.0,105.0,N,W,50.0,11.0,568.0,21.83,-105.18
0.0,MEXICO,,0.0,0.0,633.0,1859.0,0.0,MX,MEX,8.0,0.0,0.0,21.85,21 51 N,AGUASCALIENTES,0.0,550,,-102.3,102 18W,27.199999,0.0,,12.16,Dry Mid-altitude,472.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.3 21.85),21.0,102.0,N,W,51.0,18.0,583.0,21.85,-102.3
